t,p_in,p_out,h_tailwater_m,H,Q,dm,omega,omega_pu,tau_o,P_elec,P_mech,eta,n_rpm,P_elec_MW
2915,4.030747598346934e6,168627.45889397696,24.904830968937592,393.6921650818509,0.11420980409338867,114.20980409338867,38.746491601558716,0.9866713065370686,0.0,-235837.47542423024,-239428.90906013222,NaN,370.00173995140074,-0.23583747542423025
2916,4.031235885864482e6,168535.3474961348,24.90589355950577,393.7513290895359,0.11195314191486656,111.95314191486656,38.74649254515672,0.9866713305655944,0.0,-235856.78873629554,-239448.51648354877,NaN,370.0017489620979,-0.23585678873629554
2917,4.0316992226251466e6,168798.99652898803,24.907199638009555,393.7716846173454,0.11151856641577948,111.51856641577947,38.74649208408042,0.986671318824383,0.0,-235835.71966858796,-239427.12656709438,NaN,370.0017445591436,-0.23583571966858796
2918,4.0320925285174577e6,168713.42003781378,24.9087535058131,393.82050035470377,0.11211713073902771,112.11713073902771,38.74649292045138,0.9866713401223945,0.0,-236372.98089513346,-239972.56943668373,NaN,370.00175254589794,-0.23637298089513345
2919,4.0324544350273157e6,168413.3644332656,24.91042366406919,393.8879786538277,0.1133246941079599,113.3246941079599,38.74649323140981,0.9866713480408859,0.0,-236272.90282352208,-239870.96733352495,NaN,370.0017555153322,-0.23627290282352206
2920,4.032789221149257e6,168413.96037728776,24.912019442242393,393.9220449308837,0.11400668506009361,114.0066850600936,38.746494904151724,0.986671390636909,0.0,-236165.80172934145,-239762.23525821467,NaN,370.00177148884086,-0.23616580172934146
2921,4.0330648245580127e6,168352.41362428459,24.91351492042401,393.95641293921796,0.11554969406497366,115.54969406497366,38.74649660906175,0.9866714340520861,0.0,-236276.41433480673,-239874.53231960075,NaN,370.0017877695323,-0.23627641433480673
2922,4.0333064973481093e6,168174.4820986453,24.914939398166002,393.99918606008805,0.11817960217297298,118.17960217297298,38.74649856059398,0.9866714837474463,0.0,-236216.7186429683,-239813.927556313,NaN,370.00180640529237,-0.2362167186429683
2923,4.0335048980525974e6,167949.54010707067,24.916253087849874,394.04234025948284,0.11971217645541732,119.71217645541732,38.74649865709832,0.9866714862049092,0.0,-235791.8257775305,-239382.56424114772,NaN,370.00180732684095,-0.2357918257775305
2924,4.0336391741065453e6,168013.99886456216,24.91750264810444,394.0494572112113,0.12016849095957878,120.16849095957878,38.74649769205491,0.9866714616302806,0.0,-235579.37934481155,-239166.88258356502,NaN,370.00179811135524,-0.23557937934481155
2925,4.033716617880928e6,167905.32366685796,24.918432552760603,394.06842958349336,0.12017554974240294,120.17554974240294,38.746500619353256,0.9866715361733209,0.0,-235314.2602428236,-238897.7261348463,NaN,370.0018260649953,-0.2353142602428236
2926,4.033730117807358e6,167836.70400539882,24.919214074318642,394.07680059143314,0.11887985388936918,118.87985388936919,38.7464986034848,0.9866714848396522,0.0,-235228.22821635057,-238810.38397599044,NaN,370.00180681486955,-0.23522822821635056
2927,4.033728128978912e6,167566.83979531395,24.919861583245176,394.10410695041776,0.11684283238799867,116.84283238799867,38.746497616995974,0.9866714597189206,0.0,-234884.1001104588,-238461.0153405673,NaN,370.0017973945952,-0.2348841001104588
2928,4.033641042399937e6,167246.50813202557,24.920316103368616,394.12788320773814,0.11459138757069441,114.59138757069441,38.74649583702703,0.9866714143923834,0.0,-234634.78280925148,-238207.90132918934,NaN,370.00178039714376,-0.23463478280925149
2929,4.033541299639936e6,167344.0393394038,24.920753976654126,394.1077737309411,0.11212828156986587,112.12828156986588,38.7464976706095,0.9866714610841777,0.0,-234734.8608808629,-238309.5034323481,NaN,370.00179790656665,-0.2347348608808629
2930,4.0333252405495383e6,167049.23483708352,24.921206471784707,394.11580078618294,0.11067084751907866,110.67084751907866,38.746496340994135,0.9866714272258005,0.0,-234697.99001237442,-238272.07107855272,NaN,370.0017852096752,-0.23469799001237443
2931,4.0330965855456404e6,166802.93450029969,24.92190672828411,394.11759949493785,0.10900978292899463,109.00978292899462,38.7464957941362,0.9866714133001775,0.0,-234496.07811350928,-238067.08437919724,NaN,370.0017799875666,-0.23449607811350928
2932,4.032846475301525e6,166826.1449027027,24.922517186823885,394.08973806308074,0.1067959849534192,106.79598495341921,38.74649595497677,0.986671417395949,0.0,-234613.71374154376,-238186.51141273478,NaN,370.0017815234809,-0.23461371374154377
2933,4.032511628912054e6,166885.32277240005,24.92305988491264,394.0495724913001,0.10496602108155723,104.96602108155723,38.746497348928365,0.9866714528926348,0.0,-234784.02203884727,-238359.4132374084,NaN,370.00179483473806,-0.23478402203884727
2934,4.032149903204781e6,166593.1694181647,24.92345686730769,394.0424805083197,0.10500177535107957,105.00177535107957,38.7464988393843,0.9866714908467835,0.0,-234703.2572793013,-238277.4185576663,NaN,370.00180906754383,-0.2347032572793013
2935,4.0317538852736773e6,166258.63515922893,24.923965671205465,394.0362130595768,0.10598151394683215,105.98151394683215,38.746498228190134,0.986671475282852,0.0,-234845.473486328,-238421.80049373402,NaN,370.0018032310695,-0.234845473486328
2936,4.0313612423241814e6,166208.57423246294,24.9245855983326,394.00129134472155,0.10736989468738307,107.36989468738308,38.74649936479682,0.9866715042263036,0.0,-234936.7727797279,-238514.49013170347,NaN,370.00181408486384,-0.2349367727797279
2937,4.0308803074451364e6,166040.06844230375,24.925148420660843,393.9694433234284,0.10903883646989405,109.03883646989405,38.746498807216184,0.9866714900276292,0.0,-235005.24724977778,-238584.0073601805,NaN,370.001808760361,-0.23500524724977778
2938,4.030410642593958e6,166127.14514867184,24.92565212716278,393.9126908710791,0.1100022580241908,110.0022580241908,38.74649828180366,0.9866714766481093,0.0,-234443.40544424008,-238013.609588061,NaN,370.00180374304097,-0.23444340544424008
2939,4.029866848682476e6,165855.71091347266,24.92614399094781,393.8849273974519,0.11112971955324888,111.12971955324888,38.74649731676025,0.9866714520734805,0.0,-234106.30036091746,-237671.3709247893,NaN,370.0017945275552,-0.23410630036091745
2940,4.0293158226675503e6,165781.8092007207,24.926540568344276,393.8362908732752,0.11146802962280654,111.46802962280654,38.746496534002816,0.9866714321407262,0.0,-233525.14524331444,-237081.36572925324,NaN,370.00178705277233,-0.23352514524331444
2941,4.0287168839673065e6,165809.56911564947,24.92672372545785,393.7724072223911,0.11161319502610328,111.61319502610328,38.746496941465594,0.9866714425166806,0.0,-233307.43154366853,-236860.33659255688,NaN,370.0017909437552,-0.23330743154366854
2942,4.028091126216788e6,165654.1140574478,24.926873197862495,393.7244660712885,0.11106322377302133,111.06322377302133,38.746498196022024,0.9866714744636977,0.0,-232956.28041520758,-236503.83798498232,NaN,370.00180292388666,-0.23295628041520758
2943,4.02745524352145e6,165368.1367868884,24.927033214195507,393.6887978322693,0.11066470944705765,110.66470944705766,38.746497541937046,0.9866714578075606,0.0,-232987.88401676898,-236535.92285966393,NaN,370.0017966778352,-0.23298788401676898
2944,4.026794289534171e6,165235.1342280516,24.92729165914742,393.634980153529,0.11074281641352493,110.74281641352493,38.74649458247059,0.986671382445366,0.0,-232940.4786144267,-236487.79554764135,NaN,370.0017684170123,-0.2329404786144267
2945,4.0261161593012107e6,165232.61292641898,24.927473754885426,393.566110741569,0.11018711629322336,110.18711629322337,38.746492202030176,0.9866713218279488,0.0,-232733.29944863476,-236277.46136917235,NaN,370.0017456854808,-0.23273329944863477
2946,4.025409100654475e6,164947.57715898892,24.927462247339747,393.52309108006995,0.11031545314906252,110.31545314906252,38.746491161927835,0.9866712953419601,0.0,-232498.02819256578,-236038.60730209723,NaN,370.00173575323504,-0.23249802819256576
2947,4.024698365688489e6,164768.94753414355,24.92725307255917,393.46884996476507,0.11054731881965595,110.54731881965594,38.74649186962633,0.9866713133633543,0.0,-232222.37455672387,-235758.75589515115,NaN,370.0017425112579,-0.23222237455672387
2948,4.023977746847793e6,164604.71108602875,24.927097343624844,393.4121341245427,0.1115217889035905,111.5217889035905,38.746493285023334,0.9866713494061431,0.0,-232554.21237311958,-236095.64707930922,NaN,370.00175602730366,-0.23255421237311957
2949,4.0232527284775027e6,164487.8385747472,24.926837208851314,393.3501416822381,0.11192245155476153,111.92245155476154,38.74649582630432,0.9866714141193318,0.0,-232742.0782268463,-236286.37383436173,NaN,370.00178029474944,-0.23274207822684628
2950,4.022547297054041e6,164372.1891332748,24.926657375519124,393.2900211947774,0.11254122036507891,112.54122036507891,38.74649816385391,0.9866714736445434,0.0,-233298.65276545708,-236851.4241273676,NaN,370.0018026167038,-0.23329865276545708
2951,4.0218597650866043e6,164117.51323491655,24.92638356855236,393.24589723258794,0.11301405651309691,113.01405651309692,38.74649921467896,0.9866715004035836,0.0,-233444.38048376853,-236999.3710495112,NaN,370.00181265134387,-0.23344438048376853
2952,4.0211704250933053e6,163970.3325139045,24.925977983428997,393.1906312517228,0.11347927122168884,113.47927122168885,38.746499418410345,0.9866715055915608,0.0,-233590.10820207986,-237147.3179716547,NaN,370.0018145968353,-0.23359010820207987
2953,4.020491511382474e6,163937.10718029155,24.925434182068262,393.12481184527854,0.11506212654410523,115.06212654410524,38.74650016899967,0.9866715247051608,0.0,-233547.97006666462,-237104.53813874582,NaN,370.0018217644353,-0.2335479700666646
2954,4.019812537404111e6,163781.5469418094,24.924752709123396,393.07145672398593,0.11645239985686263,116.45239985686264,38.74650056573973,0.9866715348080637,0.0,-233711.255341399,-237270.309991268,NaN,370.0018255530239,-0.233711255341399
2955,4.019181536378595e6,163583.98835699182,24.923971494805656,393.0272729889504,0.11852364110975025,118.52364110975024,38.74650030839482,0.9866715282548294,0.0,-233888.58666127187,-237450.34178809327,NaN,370.001823095561,-0.23388858666127188
2956,4.0185675910637043e6,163540.93076146103,24.923086307578227,392.9690785221451,0.12093442004659972,120.93442004659973,38.746499579250916,0.9866715096873322,0.0,-233741.1031873182,-237300.61237291188,NaN,370.0018161327496,-0.2337411031873182
2957,4.017996013821492e6,163514.99497975767,24.922191149006597,392.91345757815844,0.12252868195285516,122.52868195285515,38.74649933262871,0.9866715034071493,0.0,-234002.7107780216,-237566.20383555492,NaN,370.001813777681,-0.2340027107780216
2958,4.0174261843376094e6,163315.4160958377,24.921254834200592,392.8757154171021,0.1250991530634511,125.0991530634511,38.74649730603755,0.9866714518004291,0.0,-234222.18023330977,-237789.01546528912,NaN,370.00179442516094,-0.23422218023330976
2959,4.0169049907493917e6,163264.8208904794,24.920207186683218,392.82774412425204,0.12686257000448536,126.86257000448536,38.74649316707358,0.9866713464025773,0.0,-234589.13316255147,-238161.55651020454,NaN,370.0017549009665,-0.23458913316255148
2960,4.0163813864600267e6,163147.57000942825,24.919003824197002,392.7863217584708,0.1272091153206712,127.2091153206712,38.74649312418277,0.9866713453103716,0.0,-234376.68672983247,-237945.87485262178,NaN,370.00175449138936,-0.23437668672983247
2961,4.015897498472075e6,163093.73981234911,24.917842888802756,392.7424830438049,0.12814092580405978,128.14092580405978,38.74649207335772,0.9866713185513316,0.0,-234295.9219702865,-237863.8801728797,NaN,370.00174445674935,-0.23429592197028648
2962,4.0154286170987706e6,162965.65001032516,24.9166461459484,392.7077438418395,0.1304372296977175,130.4372296977175,38.7464892103956,0.9866712456465998,0.0,-234273.09714693637,-237840.70776338718,NaN,370.0017171174749,-0.23427309714693637
2963,4.0150197019165247e6,162767.9518056664,24.915490293984515,392.68621305921084,0.13226330612396614,132.26330612396615,38.74648703368657,0.9866711902171597,0.0,-234355.61766212483,-237924.48493616734,NaN,370.00169633143486,-0.23435561766212484
2964,4.014641221836273e6,162750.95122840095,24.914189983219025,392.6493649957056,0.13243021053233728,132.43021053233727,38.746485650457686,0.9866711549935253,0.0,-234441.6496885978,-238011.82709502315,NaN,370.001683122572,-0.2344416496885978
2965,4.0143013129743896e6,162774.0587775208,24.913013043398372,392.6123602647165,0.13240964799106691,132.40964799106692,38.746484631800755,0.9866711290536394,0.0,-234259.05110179808,-237826.44781908434,NaN,370.0016733951148,-0.23425905110179807
2966,4.013980267848992e6,162656.299447548,24.91189104372906,392.59163796141115,0.1322959402068778,132.2959402068778,38.746483977715776,0.9866711123975023,0.0,-234633.02705360914,-238206.1188361514,NaN,370.00166714906334,-0.23463302705360914
2967,4.0136837516077757e6,162612.31244927415,24.911010646657168,392.5658959386852,0.13363675088926588,133.63675088926587,38.74648058934113,0.9866710261132505,0.0,-234318.74679363647,-237887.05258237207,NaN,370.00163479246896,-0.23431874679363648
2968,4.0134404515944063e6,162675.40037262457,24.91020506259766,392.5346637331072,0.13384380851877442,133.8438085187744,38.746481104030956,0.9866710392197192,0.0,-233990.4204885254,-237553.72638428974,NaN,370.0016397073947,-0.2339904204885254
2969,4.0132421111574452e6,162627.60454508258,24.909332961013806,392.5193176974886,0.13556047381124867,135.56047381124867,38.746483044840474,0.9866710886420278,0.0,-233119.56568994207,-236669.60983750466,NaN,370.00165824076043,-0.23311956568994208
2970,4.0130931298264936e6,162585.47635229467,24.90857945418468,392.5084254306013,0.13813498581925834,138.13498581925833,38.74648035344163,0.9866710201061192,0.0,-233312.69881059564,-236865.6840716707,NaN,370.0016325397947,-0.23331269881059563
2971,4.012969641660182e6,162642.41727943608,24.907793687124357,392.49003306633495,0.13993502659001794,139.93502659001794,38.74647740469788,0.986670945016976,0.0,-233119.565689942,-236669.6098375046,NaN,370.001604381366,-0.23311956568994202
2972,4.0129036487162523e6,162661.3646226874,24.90693786927625,392.4813745253379,0.14058463921224082,140.58463921224083,38.74647818745531,0.9866709649497304,0.0,-232952.76890392308,-236500.27299890667,NaN,370.0016118561489,-0.23295276890392308
2973,4.0128418744993326e6,162584.8885527632,24.90609249759826,392.48287318517527,0.14111701465886256,141.11701465886256,38.74647809095097,0.9866709624922675,0.0,-232896.58472336922,-236443.23322169465,NaN,370.0016109346003,-0.23289658472336922
2974,4.012848684730075e6,162539.78250146203,24.905212100526366,392.48816536479234,0.14280979262105503,142.80979262105504,38.74648067512277,0.986671028297662,0.0,-232631.46562138124,-236174.07677297588,NaN,370.0016356116232,-0.23263146562138123
2975,4.012864113217422e6,162534.66287458452,24.904265493170403,392.49025997378567,0.14415382579125421,144.1538257912542,38.746481350653156,0.986671045499902,0.0,-232854.44658795395,-236400.45338878574,NaN,370.00164206246325,-0.23285444658795396
2976,4.0128967179504507e6,162457.79307670827,24.903163114983716,392.5014194570583,0.14555351081444376,145.55351081444377,38.74648040705515,0.9866710214713762,0.0,-232743.8339824887,-236288.1563273997,NaN,370.0016330517661,-0.23274383398248868
2977,4.012992663856146e6,162538.75932072577,24.90180603459057,392.50294643582265,0.1459295700269306,145.9295700269306,38.74648289472262,0.9866710848193079,0.0,-232912.3865241499,-236459.27565903543,NaN,370.00165680724047,-0.2329123865241499
2978,4.013119647539124e6,162421.36300234002,24.900205927122272,392.5278577509464,0.1452995480845747,145.2995480845747,38.746482036906244,0.9866710629751935,0.0,-232986.12826112667,-236534.14036662606,NaN,370.00164861569755,-0.23298612826112666
2979,4.0132616981042745e6,162330.68992156207,24.898550516400455,392.5515808545069,0.14459126572395103,144.59126572395104,38.74647996742427,0.9866710102762677,0.0,-233567.28337872968,-237124.14556216213,NaN,370.0016288536004,-0.23356728337872967
2980,4.0134173691309146e6,162324.6839413927,24.896677579548165,392.56806169108273,0.14481300357570986,144.81300357570987,38.7464800317605,0.9866710119145763,0.0,-233697.20929626023,-237256.0500469647,NaN,370.0016294679661,-0.23369720929626023
